Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
ERR315474	HPA RNA-seq normal tissues	Illumina HiSeq 2000	33575	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315474/ERR315474.sra	ERR315474.sra	ERR315474_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315474/ERR315474_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315474/ERR315474_1.fastq.gz	ERR315474_1.fastq.gz	ERR315474_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315474	HPA RNA-seq normal tissues	Illumina HiSeq 2000	33575	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315474/ERR315474.sra	ERR315474.sra	ERR315474_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315474/ERR315474_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315474/ERR315474_2.fastq.gz	ERR315474_2.fastq.gz	ERR315474_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315482	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30523	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315482/ERR315482.sra	ERR315482.sra	ERR315482_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315482/ERR315482_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315482/ERR315482_1.fastq.gz	ERR315482_1.fastq.gz	ERR315482_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315482	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30523	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315482/ERR315482.sra	ERR315482.sra	ERR315482_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315482/ERR315482_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315482/ERR315482_2.fastq.gz	ERR315482_2.fastq.gz	ERR315482_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315333	HPA RNA-seq normal tissues	Illumina HiSeq 2000	34710	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315333/ERR315333.sra	ERR315333.sra	ERR315333_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315333/ERR315333_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315333/ERR315333_1.fastq.gz	ERR315333_1.fastq.gz	ERR315333_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315333	HPA RNA-seq normal tissues	Illumina HiSeq 2000	34710	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315333/ERR315333.sra	ERR315333.sra	ERR315333_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315333/ERR315333_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315333/ERR315333_2.fastq.gz	ERR315333_2.fastq.gz	ERR315333_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315478	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30111	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315478/ERR315478.sra	ERR315478.sra	ERR315478_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315478/ERR315478_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315478/ERR315478_1.fastq.gz	ERR315478_1.fastq.gz	ERR315478_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315478	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30111	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315478/ERR315478.sra	ERR315478.sra	ERR315478_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315478/ERR315478_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315478/ERR315478_2.fastq.gz	ERR315478_2.fastq.gz	ERR315478_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315377	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30345	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315377/ERR315377.sra	ERR315377.sra	ERR315377_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315377/ERR315377_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315377/ERR315377_1.fastq.gz	ERR315377_1.fastq.gz	ERR315377_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315377	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30345	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315377/ERR315377.sra	ERR315377.sra	ERR315377_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315377/ERR315377_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315377/ERR315377_2.fastq.gz	ERR315377_2.fastq.gz	ERR315377_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315405	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24585	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315405/ERR315405.sra	ERR315405.sra	ERR315405_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315405/ERR315405_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315405/ERR315405_1.fastq.gz	ERR315405_1.fastq.gz	ERR315405_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315405	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24585	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315405/ERR315405.sra	ERR315405.sra	ERR315405_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315405/ERR315405_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315405/ERR315405_2.fastq.gz	ERR315405_2.fastq.gz	ERR315405_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315390	HPA RNA-seq normal tissues	Illumina HiSeq 2000	16419	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315390/ERR315390.sra	ERR315390.sra	ERR315390_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315390/ERR315390_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315390/ERR315390_1.fastq.gz	ERR315390_1.fastq.gz	ERR315390_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315390	HPA RNA-seq normal tissues	Illumina HiSeq 2000	16419	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315390/ERR315390.sra	ERR315390.sra	ERR315390_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315390/ERR315390_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315390/ERR315390_2.fastq.gz	ERR315390_2.fastq.gz	ERR315390_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315453	HPA RNA-seq normal tissues	Illumina HiSeq 2000	12657	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315453/ERR315453.sra	ERR315453.sra	ERR315453_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315453/ERR315453_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315453/ERR315453_1.fastq.gz	ERR315453_1.fastq.gz	ERR315453_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315453	HPA RNA-seq normal tissues	Illumina HiSeq 2000	12657	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315453/ERR315453.sra	ERR315453.sra	ERR315453_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315453/ERR315453_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315453/ERR315453_2.fastq.gz	ERR315453_2.fastq.gz	ERR315453_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315438	HPA RNA-seq normal tissues	Illumina HiSeq 2000	15203	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315438/ERR315438.sra	ERR315438.sra	ERR315438_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315438/ERR315438_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315438/ERR315438_1.fastq.gz	ERR315438_1.fastq.gz	ERR315438_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315438	HPA RNA-seq normal tissues	Illumina HiSeq 2000	15203	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315438/ERR315438.sra	ERR315438.sra	ERR315438_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315438/ERR315438_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315438/ERR315438_2.fastq.gz	ERR315438_2.fastq.gz	ERR315438_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315424	HPA RNA-seq normal tissues	Illumina HiSeq 2000	17697	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315424/ERR315424.sra	ERR315424.sra	ERR315424_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315424/ERR315424_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315424/ERR315424_1.fastq.gz	ERR315424_1.fastq.gz	ERR315424_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315424	HPA RNA-seq normal tissues	Illumina HiSeq 2000	17697	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315424/ERR315424.sra	ERR315424.sra	ERR315424_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315424/ERR315424_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315424/ERR315424_2.fastq.gz	ERR315424_2.fastq.gz	ERR315424_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315348	HPA RNA-seq normal tissues	Illumina HiSeq 2000	34802	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315348/ERR315348.sra	ERR315348.sra	ERR315348_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315348/ERR315348_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315348/ERR315348_1.fastq.gz	ERR315348_1.fastq.gz	ERR315348_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315348	HPA RNA-seq normal tissues	Illumina HiSeq 2000	34802	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315348/ERR315348.sra	ERR315348.sra	ERR315348_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315348/ERR315348_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315348/ERR315348_2.fastq.gz	ERR315348_2.fastq.gz	ERR315348_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315339	HPA RNA-seq normal tissues	Illumina HiSeq 2000	27428	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315339/ERR315339.sra	ERR315339.sra	ERR315339_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315339/ERR315339_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315339/ERR315339_1.fastq.gz	ERR315339_1.fastq.gz	ERR315339_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315339	HPA RNA-seq normal tissues	Illumina HiSeq 2000	27428	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315339/ERR315339.sra	ERR315339.sra	ERR315339_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315339/ERR315339_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315339/ERR315339_2.fastq.gz	ERR315339_2.fastq.gz	ERR315339_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315468	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24573	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315468/ERR315468.sra	ERR315468.sra	ERR315468_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315468/ERR315468_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315468/ERR315468_1.fastq.gz	ERR315468_1.fastq.gz	ERR315468_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315468	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24573	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315468/ERR315468.sra	ERR315468.sra	ERR315468_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315468/ERR315468_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315468/ERR315468_2.fastq.gz	ERR315468_2.fastq.gz	ERR315468_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315343	HPA RNA-seq normal tissues	Illumina HiSeq 2000	9177	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315343/ERR315343.sra	ERR315343.sra	ERR315343_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315343/ERR315343_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315343/ERR315343_1.fastq.gz	ERR315343_1.fastq.gz	ERR315343_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315343	HPA RNA-seq normal tissues	Illumina HiSeq 2000	9177	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315343/ERR315343.sra	ERR315343.sra	ERR315343_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315343/ERR315343_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315343/ERR315343_2.fastq.gz	ERR315343_2.fastq.gz	ERR315343_HPA_RNA-seq_normal_tissues_2.fastq.gz
